date,open,PSY,close,high,low,volume,MA_5,MA_10,MA_20,EMA10,EMA20,EMA30,EMA12,EMA26,DIFF,DEA,MACD,TRIX12,TRIX20,OBV,MOM25,MOM25_MA_10,UPPER,MID,LOWER,RSI12,RSI6,RSI24,KValue,DValue,JValue
2017-04-26,29.1,-,29.08,29.38,28.9,396883.03,-,-,-,-,-,-,-,-,-,-,-,-,-,396883.03,-,-,-,-,-,-,-,-,-,-,-
2017-04-27,29.41,-,29.39,29.86,29.2,472220.91,-,-,-,-,-,-,-,-,-,-,-,-,-,869103.94,-,-,-,-,-,-,-,-,-,-,-
2017-04-28,29.8,-,29.6,29.81,29.01,447456.69,-,-,-,-,-,-,-,-,-,-,-,-,-,1316560.63,-,-,-,-,-,-,-,-,-,-,-
2017-05-02,29.4,-,29.51,29.75,29.25,599063.81,-,-,-,-,-,-,-,-,-,-,-,-,-,717496.8199999998,-,-,-,-,-,-,-,-,-,-,-
2017-05-03,30.97,-,29.51,30.97,29.31,1254610.75,29.418,-,-,-,-,-,-,-,-,-,-,-,-,717496.8199999998,-,-,-,-,-,-,-,-,-,-,-
2017-05-04,30.61,-,31.48,31.51,30.46,454556.97,29.898000000000003,-,-,-,-,-,29.761666666666667,-,-,-,-,-,-,1172053.7899999998,-,-,-,-,-,-,-,-,-,-,-
2017-05-05,30.84,-,30.7,30.84,30.31,459263.59,30.160000000000004,-,-,-,-,-,30.029761904761905,-,-,-,-,-,-,712790.1999999997,-,-,-,-,-,-,74.10714285714285,-,-,-,-
2017-05-08,31.5,-,30.98,31.5,30.77,543534.06,30.436,-,-,-,-,-,30.30125850340136,-,-,-,-,-,-,1256324.2599999998,-,-,-,-,-,-,76.46103896103898,-,-,-,-
2017-05-09,30.75,-,31.64,31.68,30.01,709184.94,30.862000000000002,-,-,-,-,-,30.683756073858113,-,-,-,-,-,-,1965509.1999999997,-,-,-,-,-,-,81.275826446281,-,-,-,-
2017-05-10,31.77,-,30.94,32.0,30.88,557808.5,31.148000000000003,30.282999999999998,-,30.282999999999998,-,-,30.756968624184367,-,-,-,-,-,-,1407700.6999999997,-,-,-,-,-,-,64.4877049180328,-,-,-,-
2017-05-11,31.57,0.6,31.09,31.77,30.81,482436.75,31.070000000000004,30.483999999999998,-,30.42972727272727,-,-,30.852120445845976,-,-,-,-,-,-,1890137.4499999997,-,-,-,-,-,-,66.278798256538,-,-,-,-
2017-05-12,32.65,0.6,31.84,33.2,31.41,573781.88,31.29800000000001,30.728999999999996,-,30.686140495867765,-,-,31.13437174703284,30.479999999999993,-,-,-,-,-,2463919.3299999996,-,-,-,-,-,-,74.11269120458893,-,-,-,-
2017-05-15,32.9,0.6,32.77,33.2,32.4,539052.88,31.656000000000013,31.045999999999992,-,31.065024042073627,-,-,31.60169410502346,30.832307692307687,-,-,-,-,-,3002972.2099999995,-,-,-,-,-,77.01317715959006,80.76269338099894,-,74.69361768954445,72.93767212778872,78.20550881305593
2017-05-16,32.06,0.7,33.48,33.6,31.78,904186.94,32.024000000000015,31.442999999999994,-,31.50411057987842,-,-,32.13835293215961,31.239644970414197,-,-,-,-,-,3907159.1499999994,-,-,-,-,-,79.35445307830244,84.42749184284524,-,83.7243390976426,74.9930225543675,101.1869721841928
2017-05-17,32.28,0.7,31.54,32.8,31.25,744881.44,32.14400000000001,31.645999999999997,-,31.510635928991437,-,-,31.96739495154258,31.285853436504322,-,-,-,-,-,3162277.7099999995,-,-,-,-,-,60.87318988587007,51.9668616698444,-,76.07392714695915,78.16396131138207,71.89385881811333
2017-05-18,32.5,0.7,32.22,33.12,31.75,692092.75,32.37000000000001,31.71999999999999,-,31.639611214629358,-,-,32.039567822530415,31.429568292426733,-,-,-,-,-,3854370.4599999995,-,-,-,-,-,64.07268096300189,58.65339936534896,-,66.9452181987,75.58116148110058,49.67333163389887
2017-05-19,31.88,0.8,32.49,32.52,31.4,453116.53,32.500000000000014,31.898999999999994,-,31.79422735742402,-,-,32.16826273037887,31.59271163205339,-,-,-,-,-,4307486.989999999,-,-,-,-,-,65.30169852577407,61.22524831030704,-,57.75301764159699,66.92405432908537,39.41094426662025
2017-05-22,32.13,0.7,31.99,32.48,31.71,509272.84,32.34400000000001,31.999999999999993,-,31.829822383346926,-,-,32.117330521699195,31.653832919429792,-,-,-,-,-,3798214.1499999994,-,-,-,-,-,61.08054649983894,53.79001201154288,-,57.64485844457088,60.78103142828928,51.37251247713408
2017-05-23,31.02,0.7,32.07,33.1,31.0,1078515.12,32.06200000000001,32.04299999999999,-,31.87349104092021,-,-,32.103807515499426,31.7178586241329,-,-,-,-,-,4876729.27,-,-,-,-,-,61.51476586953768,54.84292208367896,-,52.1786590256354,55.85884503726775,44.818287002370695
2017-05-24,28.8,0.7,30.72,30.75,28.75,970329.94,31.898000000000014,32.021,31.152000000000005,31.663765397116535,31.152000000000005,-,31.708433939642447,31.56434191272784,0.1484260871273726,0.5995696874479748,-0.4511436003206022,-,-,3906399.3299999996,-,-,-,-,-,51.033171267466905,37.527581757163986,-,42.69125127788246,50.83825624936291,26.39724133492156
2017-05-25,28.8,0.6,28.8,29.52,28.51,517324.88,31.214000000000016,31.792,31.137999999999998,31.143080779458984,30.928000000000004,-,30.87745281403032,31.139058541538944,-0.2585099702137903,0.4279537559156218,-0.6864637261294121,-,-,3389074.4499999997,-,-,-,-,-,40.36268807972982,24.386942243697955,-,30.49243099870222,41.787447100740025,7.902398794626606
2017-05-26,28.55,0.6,28.95,29.05,28.23,456424.19,30.50600000000001,31.503000000000004,31.116000000000003,30.74433881955735,30.73961904761905,-,30.326752010021657,30.802280304379106,-0.47331703914685264,0.2476995969031269,-0.7210166360499796,-,-,3845498.6399999997,-,-,-,-,-,41.40682429054425,26.790232500161416,-,19.90794130085875,31.03054119248114,-2.3372584823860407
2017-05-30,28.51,0.5,28.29,28.96,28.21,614437.94,29.76600000000001,31.055000000000007,31.0505,30.298095397819647,30.506321995464855,-,29.744822864301184,30.415775642166935,-0.6693733098581838,0.06428501555086474,-0.7336583254090485,-,-,3231060.6999999997,-,-,-,-,-,38.196806840058784,22.94038103162167,-,6.911531701261883,19.103968000274286,-17.47334089676292
2017-05-31,28.84,0.4,28.16,28.92,28.11,485411.75,28.98400000000001,30.523000000000007,30.982999999999997,29.909350780034256,30.282862757801535,-,29.292016331643705,30.068733235679716,-0.7755887126020369,-0.1036897300797156,-0.6718989825223213,-,-,2745648.9499999997,-,-,-,-,-,37.5709491196307,22.18677841049748,-,5.345051041102187,10.72150801440761,-5.407862905508658
2017-06-01,29.38,0.5,29.19,29.4,28.68,403115.16,28.678000000000008,30.288000000000004,30.967000000000002,29.778559729118935,30.178780590391867,-,29.26286880831693,29.933543507113605,-0.6698688477724062,-0.21692555361825372,-0.45294329415415246,-,-,3148764.11,-,-,29.70077307811055,28.915977563342096,28.131182048573642,45.31548433247692,40.70615962387708,50.33846153846155,8.090206155800876,6.782262966054984,10.70609253529266
