date,open,PSY,close,high,low,volume,MA_5,MA_10,MA_20,EMA10,EMA20,EMA30,EMA12,EMA26,DIFF,DEA,MACD,TRIX12,TRIX20,OBV,MOM25,MOM25_MA_10,UPPER,MID,LOWER,RSI12,RSI6,RSI24,KValue,DValue,JValue
2018-04-02,943.96,-,952.56,960.95,931.31,32379.78,-,-,-,-,-,-,-,-,-,-,-,-,-,32379.78,-,-,-,-,-,-,-,-,-,-,-
2018-04-03,945.41,-,945.5,954.68,936.22,19598.52,-,-,-,-,-,-,-,-,-,-,-,-,-,12781.259999999998,-,-,-,-,-,-,-,-,-,-,-
2018-04-04,938.0,-,952.0,955.51,925.0,40761.02,-,-,-,-,-,-,-,-,-,-,-,-,-,53542.28,-,-,-,-,-,-,-,-,-,-,-
2018-04-09,904.9,-,939.9,939.9,901.22,46423.44,-,-,-,-,-,-,-,-,-,-,-,-,-,7118.8399999999965,-,-,-,-,-,-,-,-,-,-,-
2018-04-10,931.0,-,907.0,939.0,907.0,45522.64,939.392,-,-,-,-,-,-,-,-,-,-,-,-,-38403.8,-,-,-,-,-,-,-,-,-,-,-
2018-04-11,909.0,-,914.0,919.99,900.01,48612.17,931.68,-,-,-,-,-,935.16,-,-,-,-,-,-,10208.369999999995,-,-,-,-,-,-,-,-,-,-,-
2018-04-12,948.0,-,925.2,950.0,905.55,61102.54,927.6199999999999,-,-,-,-,-,932.3142857142857,-,-,-,-,-,-,71310.91,-,-,-,-,-,-,32.17821782178224,-,-,-,-
2018-04-13,903.0,-,947.99,951.9,900.0,67814.38,926.8179999999999,-,-,-,-,-,936.7930612244897,-,-,-,-,-,-,139125.29,-,-,-,-,-,-,49.99423675413996,-,-,-,-
2018-04-16,903.0,-,905.0,908.2,892.51,47989.8,919.838,-,-,-,-,-,927.7093294460641,-,-,-,-,-,-,91135.49,-,-,-,-,-,-,31.35164829869361,-,-,-,-
2018-04-17,900.0,-,900.2,908.0,890.12,66251.93,918.4779999999998,928.9350000000001,-,928.9350000000001,-,-,919.8495210329029,-,-,-,-,-,-,24883.560000000012,-,-,-,-,-,-,29.859788420497075,-,-,-,-
2018-04-18,840.0,0.4,865.0,865.8,836.2,55772.36,908.6779999999999,920.1790000000001,-,917.3104545454546,-,-,904.1782293092164,-,-,-,-,-,-,-30888.79999999999,-,-,-,-,-,-,21.046611159168155,-,-,-,-
2018-04-19,840.12,0.4,844.5,851.74,834.21,43056.8,892.5379999999999,910.0790000000001,-,904.0721900826446,-,-,887.1273066494402,916.5708333333333,-,-,-,-,-,-73945.59999999999,-,-,-,-,-,-,17.447663713311236,-,-,-,-
2018-04-20,859.99,0.4,850.0,859.99,836.06,53227.05,872.9399999999999,899.8790000000001,-,894.240882794891,-,-,876.5195047496002,906.3291666666667,-,-,-,-,-,-20718.54999999999,-,-,-,-,-,25.409993286659642,21.75529346549971,-,15.432903240421988,16.933286494848506,12.432136731568953
