date,open,PSY,close,high,low,volume,MA_5,MA_10,MA_20,EMA10,EMA20,EMA30,EMA12,EMA26,DIFF,DEA,MACD,TRIX12,TRIX20,OBV,MOM25,MOM25_MA_10,UPPER,MID,LOWER,RSI12,RSI6,RSI24,KValue,DValue,JValue
2017-05-26,5.65,-,5.7,5.72,5.64,1400200.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1400200.5,-,-,-,-,-,-,-,-,-,-,-
2017-05-31,5.65,-,5.65,5.66,5.62,1865486.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-465285.5,-,-,-,-,-,-,-,-,-,-,-
2017-06-01,5.64,-,5.65,5.66,5.59,1208877.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-465285.5,-,-,-,-,-,-,-,-,-,-,-
2017-06-02,5.61,-,5.64,5.66,5.6,1557976.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-2023262.25,-,-,-,-,-,-,-,-,-,-,-
2017-06-05,5.56,-,5.61,5.65,5.55,2414575.5,5.65,-,-,-,-,-,-,-,-,-,-,-,-,-4437837.75,-,-,-,-,-,-,-,-,-,-,-
2017-06-06,5.6,-,5.57,5.61,5.54,1594083.38,5.6240000000000006,-,-,-,-,-,5.636666666666667,-,-,-,-,-,-,-6031921.13,-,-,-,-,-,-,-,-,-,-,-
2017-06-07,5.54,-,5.59,5.61,5.53,1546208.38,5.612,-,-,-,-,-,5.623333333333333,-,-,-,-,-,-,-4485712.75,-,-,-,-,-,-,13.333333333333098,-,-,-,-
2017-06-08,5.54,-,5.57,5.59,5.51,1615658.25,5.596000000000001,-,-,-,-,-,5.608095238095238,-,-,-,-,-,-,-6101371.0,-,-,-,-,-,-,11.494252873563042,-,-,-,-
2017-06-09,5.51,-,5.52,5.56,5.5,1248745.5,5.572,-,-,-,-,-,5.582925170068028,-,-,-,-,-,-,-7350116.5,-,-,-,-,-,-,8.130081300812837,-,-,-,-
2017-06-12,5.55,-,5.54,5.57,5.53,1164306.75,5.558,5.604,-,5.604,-,-,5.570660835762877,-,-,-,-,-,-,-6185809.75,-,-,-,-,-,-,19.446820644425515,-,-,-,-
2017-06-13,5.54,0.3,5.61,5.66,5.5,2165359.0,5.566,5.595,-,5.605090909090909,-,-,5.581900596973483,-,-,-,-,-,-,-4020450.75,-,-,-,-,-,-,46.91246664411629,-,-,-,-
2017-06-14,5.57,0.3,5.52,5.58,5.5,1676489.5,5.551999999999999,5.582,-,5.589619834710744,-,-,5.564214712123916,5.5975,-,-,-,-,-,-5696940.25,-,-,-,-,-,-,30.740965131342378,-,-,-,-
2017-06-15,5.6,0.4,5.59,5.64,5.57,1355874.5,5.555999999999999,5.576,-,5.589688955672427,-,-,5.571581937231368,5.596346153846154,-,-,-,-,-,-4341065.75,-,-,-,-,-,38.297872340425535,47.59992457257169,-,45.833333333333236,38.51010101010095,60.47979797979781
2017-06-16,5.7,0.5,5.66,5.71,5.63,1680326.12,5.584,5.578,-,5.6024727819138045,-,-,5.596844240879549,5.606139053254438,-,-,-,-,-,-2660739.63,-,-,-,-,-,46.92179700499169,59.44588980117297,-,48.31349206349196,43.1878306878306,58.56481481481467
2017-06-19,5.69,0.6,5.72,5.8,5.56,3942109.0,5.62,5.589,-,5.623841367020385,-,-,5.632031600628249,5.623656121984524,-,-,-,-,-,1281369.37,-,-,-,-,-,53.056856187290926,67.09677185047752,-,68.5912698412698,54.246031746031655,97.2817460317461
2017-06-20,5.8,0.7,5.81,5.83,5.74,1850456.88,5.660000000000001,5.613,-,5.657688391198497,-,-,5.682879714734463,5.652324410909982,-,-,-,-,-,3131826.25,-,-,-,-,-,60.52343598187707,75.43775428280213,-,81.15440115440113,66.01972101972096,111.42376142376148
