date,open,PSY,close,high,low,volume,MA_5,MA_10,MA_20,EMA10,EMA20,EMA30,EMA12,EMA26,DIFF,DEA,MACD,TRIX12,TRIX20,OBV,MOM25,MOM25_MA_10,UPPER,MID,LOWER,RSI12,RSI6,RSI24,KValue,DValue,JValue
2019-01-16,13.43,0.6,13.86,14.0,13.43,2034365.0,13.780000000000001,13.928,-,13.986818181818181,-,-,13.896212589992265,-,-,-,-,-,-,3906895.710000001,-,-,-,-,-,-,35.38547518898725,-,-,-,-
2019-01-17,13.21,0.6,13.44,13.45,13.15,792915.75,13.760000000000002,13.838,-,13.887396694214875,-,-,13.76586613570876,13.954166666666666,-,-,-,-,-,3113979.960000001,-,-,-,-,-,-,25.562741549845864,-,-,-,-
2019-01-18,13.28,0.5,13.36,13.48,13.23,1100384.0,13.686000000000002,13.739,-,13.791506386175806,-,-,13.649904382649115,13.86275641025641,-,-,-,-,-,2013595.960000001,-,-,-,-,-,26.621160409556328,24.037566220198016,-,27.929139851694146,38.30017106844934,7.187077418183762
2019-01-21,12.83,0.4,13.18,13.55,12.83,1951401.12,13.560000000000002,13.599,-,13.680323406871114,-,-,13.515645987606511,13.757716962524654,-,-,-,-,-,62194.84000000078,-,-,-,-,-,24.94911311427742,20.702536782505156,-,19.520323426573388,29.341931719649068,-0.12289315957796987
2019-01-22,12.26,0.4,12.82,12.82,12.21,1669506.38,13.331999999999999,13.512,-,13.523900969258184,-,-,13.316889991147509,13.613452814443939,-,-,-,-,-,-1607311.539999999,-,-,-,-,-,21.942203519866105,15.530998021240874,-,21.919575825825802,23.123013034697777,19.512701408081853
2019-01-23,12.31,0.4,12.22,12.31,12.1,732467.44,13.004,13.392000000000001,-,13.286828065756696,-,-,13.003492850819649,13.399075458375641,-,-,-,-,-,-2339778.979999999,-,-,-,-,-,17.998242095062107,10.356730411084861,-,18.16756402325073,19.86915442521664,14.764383219318908
2019-01-24,12.24,0.4,12.38,12.47,12.18,922826.81,12.791999999999998,13.276000000000002,-,13.121950235619115,-,-,12.82535203629975,13.242294618625543,-,-,-,-,-,-1416952.169999999,-,-,-,-,-,22.072963078730954,18.992925577515432,-,14.88161981724217,18.3229198887729,7.999019674180708
2019-01-25,12.23,0.3,12.1,12.29,12.01,935393.25,12.539999999999997,13.113000000000003,-,12.936141101870184,-,-,12.618108597356963,13.066556984990845,-,-,-,-,-,-2352345.419999999,-,-,-,-,-,20.160461540671307,15.796987664963986,-,6.962130079570616,13.337104640021172,-5.787819041330497
2019-01-28,12.4,0.3,12.11,12.4,12.1,1179883.25,12.325999999999997,12.943000000000001,-,12.785933628802878,-,-,12.47293471239783,12.91939437191533,-,-,-,-,-,-1172462.169999999,-,-,-,-,-,20.429073965984383,16.39987561752787,-,6.920433758192604,9.58806121833513,1.5851788379075522
2019-01-29,12.69,0.3,12.59,12.74,12.5,713502.06,12.279999999999998,12.806000000000001,13.410499999999999,12.7503093326569,13.410499999999999,-,12.50638193742702,12.868718314697587,-0.36521841533708255,-0.3501350760256887,-0.015083339311393829,-,-,-458960.10999999894,-,-,-,-,-,32.347565869931806,40.8103903095886,-,15.468823851647052,9.78379589647009,26.838879762000975
2019-01-30,12.77,0.4,12.69,12.8,12.58,860140.81,12.373999999999999,12.689,13.308499999999999,12.739343999446556,13.34188095238095,-,12.558844241019301,12.841223189359496,-0.28443754695913626,-0.33699557021237825,0.05255802325324199,-,-,401180.7000000011,-,-,-,-,-,34.57476728101723,44.83715868555858,-,28.947769148774153,17.11234225287127,52.61862294057992
2019-01-31,12.68,0.5,12.75,12.88,12.62,929996.38,12.447999999999997,12.62,13.229,12.741281454092636,13.28551133786848,-,12.613460172156644,12.827188852534958,-0.21519910796327224,-0.31263627776255704,0.0974371697992848,-,-,1331177.080000001,-,-,-,-,-,35.95484068842431,47.413016739816605,-,43.290043290043265,29.235545430154826,71.39903900982014
2019-02-01,12.92,0.6,12.79,12.94,12.61,957196.5,12.585999999999997,12.562999999999999,13.151,12.750139371530338,13.238319781881005,-,12.663900122969032,12.821467490606503,-0.15861767305529995,-0.28183255682110564,0.1232148837658057,-,-,2288373.580000001,-,-,-,-,-,36.922513617655376,49.30673577025572,-,58.692919983242525,43.643577474019985,88.79160500168761
2019-02-11,12.53,0.7,12.91,12.94,12.32,1486454.75,12.745999999999999,12.535999999999998,13.0675,12.779204940343003,13.207051231225671,-,12.734214373549309,12.83508787666704,-0.10162372127332375,-0.24579078971154927,0.14416706843822552,-,-,3774828.330000001,-,-,-,-,-,39.89462713392633,55.12441663745605,-,76.23236978075688,59.405111018014225,109.88688730624222
2019-02-12,12.34,0.7,12.5,12.68,12.34,1045406.0,12.727999999999998,12.504,13.008000000000001,12.728440405735185,13.139713018727988,-,12.66729598110665,12.783535895641343,-0.11677578464583149,-0.2199877886984057,0.10321200405257422,-,-,2729422.330000001,-,-,12.876974154806383,12.607337362064868,12.337700569323353,33.9348721775348,37.48619339459987,30.5410122164049,77.77777777777779,70.90102251392574,91.5312883054819
2019-02-13,12.33,0.7,12.43,12.62,12.27,1057467.88,12.675999999999998,12.525,12.9585,12.674178513783334,13.072121302658656,-,12.599497129361893,12.729145757850366,-0.13003139285357257,-0.2019965095294391,0.07196511667586653,-,-,1671954.4500000011,-2.3000000000000007,-,12.977671458768373,12.614661817023375,12.251652175278377,33.01623445079119,35.179968259189174,30.156589495766852,64.8745519713262,72.96156650995363,48.700522894071355
2019-02-14,12.34,0.6,12.37,12.55,12.13,1269427.25,12.6,12.524000000000001,12.9,12.618873329459092,13.005252607167355,-,12.53392652097278,12.673892564334926,-0.14023944648007358,-0.189645096919566,0.04940565043949241,-,-,402527.2000000011,-1.9700000000000006,-,13.00298900039184,12.579668790621596,12.156348580851352,32.201134249824705,33.08627664818594,29.820865425190945,43.330773169482846,61.99436763952895,6.003584229390626
2019-02-15,12.49,0.6,12.36,12.64,12.24,1411794.88,12.514,12.550000000000002,12.8315,12.57180545137562,12.94379997791332,-,12.484233229266271,12.62560140059109,-0.1415634592661963,-0.18002876938889206,0.03846531012269577,-,-,-1009267.6799999988,-1.9900000000000002,-,12.932973912784243,12.524542768036532,12.116111623288822,32.05723885868647,32.6970913855177,29.763240201988438,35.23306973127756,47.81279829069555,10.073612612441579
2019-02-18,12.3,0.5,12.32,12.49,12.05,1157650.75,12.396,12.571000000000002,12.757,12.526022642034599,12.88439045620729,-,12.437309449475908,12.578585800500154,-0.14141584241094307,-0.17230618399330228,0.030890341582359204,-,-,-2166918.429999999,-2.26,-,12.588366539726026,12.462763991981326,12.337161444236626,31.444093637668498,30.949639137751088,29.52510302745233,30.291665840979146,36.28516958057986,18.30465836177771
2019-02-19,12.49,0.4,12.3,12.7,12.25,1778162.12,12.356,12.542000000000002,12.674,12.484927616210127,12.828734222282787,13.121000000000002,12.398078178197077,12.535726446577053,-0.1377479050847601,-0.16539452821159384,0.027646623126833747,-,-,-3945080.549999999,-1.3899999999999988,-,12.49379064069604,12.403812865662928,12.313835090629816,31.119434599621805,29.988036863019076,29.40236400864315,28.940676006843272,31.48847052636667,23.845086967796476
2019-02-20,13.06,0.4,12.74,13.06,12.55,1782057.25,12.418,12.547000000000002,12.617999999999999,12.53130441326283,12.820283343970141,13.096419354838712,12.495770127283626,12.56715314710366,-0.07145418889487942,-0.14660646034825095,0.07515227145337153,-,-,-2163023.299999999,-0.6799999999999997,-,12.73218239442903,12.40613945247248,12.080096510515931,44.79835136076706,61.5370751682846,35.5527413376032,42.24793265843439,33.82675816875228,59.0902816377986
2019-02-21,13.06,0.4,13.08,13.15,12.84,1245760.12,12.56,12.580000000000004,12.599999999999998,12.631067247215043,12.845018263592033,13.095360041623312,12.662692948059732,12.646052662933867,0.016589450072405754,-0.1139672782641196,0.13055672833652537,-,-,-917263.1799999988,-0.4599999999999991,-,13.107795660968256,12.495913319337184,11.884030977706113,52.71424784740574,72.8723771658848,39.78275828091169,63.3476943199938,44.84543432842383,100.35221430313375
2019-02-22,12.91,0.3,13.06,13.29,12.84,1408422.25,12.7,12.607000000000005,12.584999999999997,12.709055020448671,12.865492714678506,13.093078748615357,12.776209248614094,12.70973686863635,0.0664360692252739,-0.0778866087662409,0.1443226779915148,-,-,-2325685.429999999,-0.6699999999999999,-,13.312638896261781,12.631463441624767,11.950287986987753,52.23358831536156,71.38731658295626,39.62312594188156,81.13493607425261,62.24352101756026,118.9177661876373
2019-02-25,12.7,0.2,12.99,13.38,12.62,2456830.5,12.833999999999998,12.615000000000006,12.575499999999996,12.76013592582164,12.877350551375791,13.086428506769204,12.837292320438639,12.752854273461526,0.08441211072534749,-0.045426864867923224,0.1298389755932707,-,-,-4782515.929999999,-0.8200000000000003,-,13.350799213035348,12.764338643175897,12.177878073316446,50.47625838771614,65.75891396213801,39.050846832743204,81.9215560896376,75.46806216129467,94.82854394632349
2019-02-26,12.48,0.2,12.76,12.78,12.2,1712679.25,12.925999999999998,12.641000000000005,12.572499999999996,12.760111212035888,12.86617430838762,13.065368603106675,12.815208800313313,12.753953616005907,0.06123665841328929,-0.02409416021168072,0.08533081862497001,-0.23062371391256997,-,-6495195.179999999,-1.200000000000001,-1.374,13.139515142748813,12.845685259993957,12.5518553772391,45.044241867479386,50.16442958573949,37.20832566095391,68.50392109305523,77.18680441898182,51.13815444120203
2019-02-27,12.44,0.2,12.36,12.61,12.27,1113099.88,12.85,12.634000000000004,12.579499999999998,12.687363718938453,12.817967231398324,13.01986095129334,12.685149143080938,12.693345367389613,-0.008209457090186945,-0.020917219587381967,0.012707762497195022,-0.2079987883045642,-,-7608295.059999999,-1.5,-1.294,13.371724743841241,12.831502567325074,12.291280390808907,37.406839672302965,33.55673147982568,34.27366345106208,49.122807017543806,66.51609473341222,14.336231585806985
2019-02-28,12.24,0.3,12.4,12.66,12.15,1979013.88,12.714000000000002,12.637000000000004,12.580499999999997,12.635115770040553,12.778160828408007,12.979869922177642,12.603677959343527,12.648215310868133,-0.04454680351140006,-0.025643136372185585,-0.018903667139214472,-0.19516516398021544,-,-5629281.179999999,-1.0399999999999991,-1.2009999999999998,13.338603744696618,12.757625259725124,12.17664677475363,38.54358239282831,36.09551768817417,34.81017761947815,34.335839598997445,50.65418923653217,1.699140323928006
2019-03-01,12.55,0.3,12.2,12.57,12.15,2017545.0,12.542000000000002,12.621000000000002,12.585499999999998,12.556003811851362,12.723097892369148,12.929555733650052,12.488341399531091,12.579259109196112,-0.09092446108416041,-0.03869940131458055,-0.05222505976957986,-0.1940790464845965,-,-7646826.179999999,-1.1600000000000001,-1.1179999999999999,13.217310574767907,12.638705355296104,12.0601001358243,35.069621348564425,29.363639159200535,33.388214369416666,17.89636693359409,33.78500451671179,-13.880908232641303
2019-03-04,11.7,0.4,12.55,12.64,11.57,2824935.0,12.454,12.644000000000002,12.607499999999996,12.55491220969657,12.706612378810181,12.905068266962951,12.505958142522209,12.574757707781325,-0.0688043877013591,-0.04472039859193626,-0.024083989109422846,-0.18963022967373178,-,-4821891.179999999,-0.629999999999999,-0.9549999999999997,12.927113224937422,12.548568643679047,12.170024062420673,44.60185537488856,49.24286247899114,38.012133961853664,28.174825510976813,26.80234401452279,30.919788503884853
2019-03-05,11.35,0.4,11.54,11.57,11.15,1184047.75,12.21,12.568000000000001,12.554999999999996,12.370382717024466,12.595506437971116,12.816999346513729,12.229970101801577,12.415564214276506,-0.18559755707653025,-0.07289583028885506,-0.11270172678767519,-0.2114132279219083,-,-6005938.929999999,-1.2800000000000011,-0.944,13.086901683486301,12.380813870250584,11.674726057014867,30.504168898764956,24.938733370262117,31.440349667387025,25.232492098971452,23.76789484784746,28.161686601219436
2019-03-06,11.38,0.3,11.36,11.55,11.28,754246.5,12.01,12.430000000000003,12.488499999999997,12.186676768474562,12.477839158164343,12.722999388674133,11.981407215572554,12.253169719772428,-0.2717649646295879,-0.11266965715700163,-0.15909530747258627,-0.2522531707577991,-,-6760185.429999999,-0.8600000000000012,-0.9620000000000001,13.091068071435402,12.143144023845103,11.195219976254805,28.738157372926825,22.557707513096307,30.460995712315412,27.016492001750766,26.80793653723302,27.433602930786265
2019-03-07,11.33,0.3,11.41,11.53,11.25,832629.81,11.812,12.263000000000003,12.421499999999998,12.045462810570097,12.37614019072012,12.638289750695156,11.818148011123252,12.1234513013459,-0.3053050476724426,-0.1511967352600898,-0.1541083124123528,-0.299951273706911,-,-5927555.619999999,-0.9700000000000006,-1.0130000000000003,12.84915920626991,11.896235284857639,10.943311363445368,29.966796632719173,24.94629205790971,31.08323595640371,12.855007473841539,21.701330524854594,-4.837638628184571
2019-03-08,11.36,0.3,11.27,11.62,11.24,1270882.12,11.626,12.084000000000003,12.345499999999998,11.904469572284624,12.270793505889632,12.550012992585792,11.661534293659466,11.99215110113884,-0.33061806280065476,-0.1870810007682028,-0.14353706203245195,-0.3519476646585251,-,-7198437.739999999,-0.8300000000000001,-1.0290000000000004,12.605782577769844,11.665433706339705,10.725084834909566,28.46757970127606,22.603775448740095,30.29130192668379,9.479398791346838,16.450299422313055,-4.4624024705855945
2019-03-11,11.05,0.4,11.36,11.36,11.04,1255522.25,11.388,11.921000000000005,12.267999999999997,11.80547510459651,12.184051267233476,12.473237960806063,11.57538163832819,11.894897085579018,-0.3195163439088855,-0.21356806939633935,-0.10594827451254615,-0.39969379805357974,-,-5942915.489999999,-0.75,-1.0220000000000002,11.661570613352515,11.484754324510533,11.30793803566855,30.89225676018878,27.83158281640743,31.462655304358428,12.924747478349753,11.753051247846052,15.268139939357155
2019-03-12,11.23,0.4,10.95,11.23,10.9,1100127.5,11.27,11.740000000000006,12.190499999999997,11.649934176488054,12.066522575116002,12.374964543979866,11.396701170234422,11.749528303182245,-0.3528277734178644,-0.24142001020064435,-0.11140776321722007,-0.4524686065356609,-,-7043042.989999999,-1.6400000000000006,-1.0660000000000003,11.64534187033953,11.312836231289744,10.980330592239957,26.438577155120925,20.326127556094285,29.13538674259416,9.98531956694873,10.796488612215116,8.362981476415957
2019-03-13,11.3,0.5,11.25,11.33,11.19,869185.19,11.248,11.629000000000003,12.131499999999997,11.577218871672045,11.98875852034305,12.302386186303746,11.354786550167445,11.67267779500036,-0.31789170231151687,-0.25671434862281883,-0.06117735368869803,-0.49503711902605385,-,-6173857.799999999,-1.4399999999999995,-1.06,11.51310319350655,11.19300320912685,10.87290322474715,34.0302915104496,35.57995424145547,32.923659946044594,14.236312679799264,12.382126575032592,17.94468488933261
2019-03-14,11.19,0.5,11.38,11.41,11.12,1137365.75,11.241999999999999,11.527000000000003,12.081999999999997,11.5413608950044,11.930781518405617,12.2428774000906,11.361990392976747,11.627650441923382,-0.265660375717065,-0.2585035540416681,-0.0071568216753969405,-0.5233927495938095,-,-5036492.049999999,-1.3699999999999992,-1.0930000000000002,11.450635411736984,11.141986744155517,10.83333807657405,37.099015574799076,41.412659236984645,34.50677952620869,16.84735283873215,13.689661695160057,23.162735125876335
2019-03-15,11.2,0.5,11.19,11.31,11.03,959936.88,11.225999999999999,11.426000000000002,12.023499999999995,11.477477095912691,11.860230897605081,12.174949825891208,11.312850280697676,11.5603196047044,-0.2474695574141741,-0.2562967547161693,0.008827197301995215,-0.5451339549679357,-,-5996428.929999999,-1.5999999999999996,-1.137,11.42965596915826,11.120178991016104,10.810702012873948,34.53746716115374,35.737651177462496,33.30787408539951,29.32630906768838,20.136658195406607,47.705610812251926
2019-03-18,11.08,0.5,11.21,11.21,10.97,801936.62,11.196000000000002,11.292000000000003,11.967999999999996,11.42884489665584,11.798304145452217,12.112694998414355,11.283464486212626,11.506424280903722,-0.2229599614107034,-0.2496293960550761,0.026669434644372714,-0.5591232019400261,-,-5194492.309999999,-1.6999999999999993,-1.2440000000000002,11.39398095944946,11.11466751544804,10.835354071446622,35.05242077083812,36.83108974806569,33.561422342072284,36.97318007662841,27.715613994349656,55.488312241185916
2019-03-19,11.2,0.5,11.2,11.25,10.96,1014270.06,11.246,11.258000000000004,11.912999999999995,11.387236733627505,11.741322798266292,12.053811450129558,11.259617490151875,11.459282083841611,-0.19966471277516895,-0.23963645939909467,0.03997174662392572,-0.5659447000588735,-,-6208762.369999999,-1.3000000000000007,-1.246,11.257465106782952,11.117407975583319,10.977350844383686,34.90266194784943,36.458876076391206,33.49498392889878,41.66666666666669,35.98871860366117,53.022562792677746
2019-03-20,10.98,0.5,11.1,11.2,10.94,831622.75,11.216,11.232000000000003,11.830999999999994,11.335011872967959,11.680244436526646,11.992275227540555,11.214012492965624,11.404007917096747,-0.18999550919214592,-0.22970826935770491,0.039712760165559,-0.5690317248029597,-,-7040385.119999999,-1.33,-1.293,11.29471884555863,11.112905754721162,10.931092663883692,33.34835298131575,32.51565193318274,32.81708904814501,37.50000000000002,38.71328224776505,35.073435504469956
2019-03-21,10.95,0.4,10.95,11.18,10.86,712001.06,11.129999999999999,11.186000000000003,11.724499999999994,11.265009714246512,11.610697347333632,11.925031664473423,11.138580352118304,11.33416054523571,-0.19558025387528133,-0.2228826662612202,0.027302412385938862,-0.5722309489416544,-,-7752386.18,-1.42,-1.3379999999999999,11.281549149870262,11.085182146532368,10.888815143194474,31.083264140724243,27.217045400466493,31.80943107210584,28.602693602693563,35.92312008978677,13.961840628507147
2019-03-22,10.96,0.5,11.0,11.07,10.77,826631.12,11.092000000000002,11.159000000000004,11.621499999999994,11.216826129838054,11.55253569520662,11.865352202249332,11.098985965798787,11.282751230584061,-0.18376530818375514,-0.21505919464572718,0.03129388646197204,-0.571917283101353,-,-6925755.06,-1.3599999999999994,-1.3909999999999998,11.258586921203054,11.050202660761464,10.841818400319873,32.744405430475545,31.670889038124727,32.530017109020726,26.69297138047138,30.931888327721666,18.215137485970814
2019-03-25,11.04,0.4,10.94,11.14,10.88,1035909.75,11.038,11.117000000000004,11.518999999999993,11.166494106231136,11.494198962329799,11.805652060168729,11.053561404141991,11.230020272032668,-0.17645889888959232,-0.2073391354945002,0.03088023660490788,-0.5693692314889809,-,-7961664.81,-1.3800000000000008,-1.454,11.209055068298353,11.011307754789541,10.81356044128073,31.74279945679972,29.1060992141605,32.10520042399131,26.287878787878796,27.19451459034792,24.474607182940545
2019-03-26,10.56,0.5,11.0,11.04,10.55,2108362.0,10.998,11.122000000000003,11.430999999999994,11.136222450552747,11.447132394488866,11.75367450789978,11.038258145815709,11.194632537873796,-0.15637441420017062,-0.1971461912356343,0.04077177703546367,-0.5618744573234302,-,-5853302.81,-1.3000000000000007,-1.42,11.095862260125774,10.982442685096053,10.869023110066333,33.94694990417775,35.38529650949684,33.01796549877207,38.275193798449614,30.418681322266604,53.98821875081564
2019-03-27,10.4,0.4,10.52,10.55,10.37,679240.88,10.881999999999998,11.049000000000003,11.338999999999993,11.024182004997702,11.358834071204212,11.67408260416431,10.890184389868363,11.090842916662442,-0.20065854260985283,-0.197848661510478,-0.002809881099374828,-0.564583364901905,-,-6532543.6899999995,-2.2200000000000006,-1.4980000000000002,11.275128224711766,10.909746232818406,10.544364240925047,26.48340524125981,19.12420124586025,29.686364994552388,31.615176067953158,32.059416218093865,30.726695767671742
2019-03-28,10.29,0.3,10.35,10.47,10.29,537876.62,10.761999999999997,10.946000000000003,11.236499999999992,10.901603458634483,11.26275463585143,11.588657920024676,10.735845992763116,10.97686708332976,-0.24102110186362502,-0.20648314958110742,-0.0345379522825176,-0.5768222441437154,-,-7070420.31,-2.7300000000000004,-1.6340000000000003,11.335456041695556,10.788991038241626,10.242526034787696,24.40989346856152,15.999416961417861,28.619153525514463,24.844342734619854,31.578237533674216,11.376553136511127
2019-03-29,10.34,0.3,10.28,10.44,10.26,424413.56,10.617999999999999,10.855000000000004,11.140499999999992,10.788584647973668,11.169158956246532,11.504228376797277,10.605604280545082,10.869656762817488,-0.2640524903416779,-0.2179970177332215,-0.04605547260845638,-0.5945202593059085,-,-7494833.869999999,-2.780000000000001,-1.7520000000000002,11.240609181869264,10.64376414335429,10.046919104839315,23.580568704244353,14.804186510438996,28.18381631998465,8.07588294290425,21.511800581825764,-18.795952334938775
2019-04-01,10.34,0.3,10.34,10.47,10.32,659355.75,10.498,10.768000000000004,11.029999999999992,10.707023802887546,11.090191436604005,11.429116868616807,10.529717343246487,10.788171106999414,-0.2584537695166915,-0.2260883680899155,-0.03236540142677602,-0.6107557352029502,-0.5189381487047173,-6835478.119999999,-2.6500000000000004,-1.8470000000000002,11.038017127065945,10.511230642804932,9.98444415854392,25.933568776591315,20.88342819586862,29.14777651452264,5.59361343935815,12.837946372294093,-8.895052426513736
2019-04-02,10.34,0.4,10.43,10.49,10.28,738793.25,10.383999999999999,10.691000000000004,10.974499999999994,10.656655838726174,11.027316061689339,11.364657715802819,10.50122667374749,10.733067859768735,-0.23184119013821913,-0.22723893249957622,-0.004602257638642915,-0.6203240096844476,-0.5257659108339641,-6096684.869999999,-2.33,-1.9500000000000004,10.584651859660028,10.418471235037401,10.252290610414775,29.48637094890067,29.888605455056382,30.60570167594524,9.669700395879872,7.779732259380766,13.449636668878084
2019-04-03,10.54,0.4,10.25,10.57,10.17,882811.94,10.329999999999998,10.606000000000005,10.918999999999993,10.582718413503233,10.953285960576068,11.292744314783283,10.42944762410535,10.658749727496621,-0.2293021063319678,-0.22765156726605454,-0.0016505390659132535,-0.6288460643036675,-0.5325967415406585,-6979496.809999999,-2.1099999999999994,-2.028,10.468774562640444,10.344195270621341,10.219615978602238,26.692784920298244,23.475702774053637,29.345509433134975,11.745440615950002,9.002918150396017,17.230485547057974
2019-04-04,10.24,0.5,10.48,10.5,10.23,977699.38,10.355999999999998,10.559000000000005,10.872499999999993,10.564042338320828,10.90821110718787,11.24030919770049,10.44389116007525,10.631249769420219,-0.1873586114454664,-0.2195929761019369,0.032234364656470504,-0.6268706787125988,-0.5372656260689612,-6001797.429999999,-1.92,-2.0780000000000003,10.487245077002521,10.31261403737841,10.137982997754298,35.24464011236824,42.419302070244555,33.02257717190955,19.561482145525208,13.658874385785035,31.366697665005557
2019-04-08,10.11,0.4,10.24,10.28,10.09,542160.56,10.347999999999999,10.483000000000004,10.820999999999994,10.505125549535222,10.84457195412236,11.175773120429492,10.385636542910893,10.571057497201723,-0.18542095579118545,-0.2127585720397866,0.02733761624860115,-0.6240990829720627,-0.5415036314185495,-6543957.989999998,-1.959999999999999,-2.1380000000000003,10.478192632406758,10.287446728125254,10.096700823843749,31.112958112039397,32.381744619939745,31.25164643886414,18.665219750406994,16.657380837294074,22.680897576632837
2019-04-09,10.22,0.4,10.11,10.25,10.07,500443.59,10.301999999999998,10.400000000000004,10.758499999999993,10.433284540528819,10.774612720396421,11.10701356427275,10.306883244936351,10.500125574555303,-0.19324233069063368,-0.20885532376995602,0.015612993079322346,-0.6231253204612708,-0.5458519424478392,-7044401.579999998,-2.4400000000000013,-2.2440000000000007,10.518233513521048,10.247708098818215,9.977182684115382,29.097342101113828,28.065115675640296,30.332233691833395,18.582745523602814,18.936482473178344,17.875271624451756
2019-04-10,10.11,0.4,10.2,10.22,10.05,696364.56,10.255999999999998,10.320000000000004,10.720999999999993,10.39086916952358,10.719887699406286,11.04849656012612,10.276345174954537,10.453952409239102,-0.17760723505005238,-0.2026057060259753,0.02499847097592292,-0.618371766209691,-0.5491426233395713,-6348037.019999998,-1.3399999999999999,-2.248,10.45572129673259,10.210902996762549,9.966084696792509,32.404623908853715,35.237275949715716,31.782069171826944,17.545209176788024,18.264391483599283,16.10684456316551
2019-04-11,9.87,0.4,10.1,10.2,9.86,1071817.62,10.225999999999999,10.278000000000004,10.663499999999992,10.337983865973838,10.660850775653307,10.98730323366637,10.22596083925324,10.399498192433086,-0.17353735372662094,-0.19679203556610442,0.023254681839483482,-0.6127703910205673,-0.5518789250964939,-7419854.639999998,-1.2599999999999998,-2.152,10.447435999632368,10.172161591086763,9.896887182541157,30.67051712863225,31.10256310705645,31.03328697354145,23.549656915853983,19.89253720541495,30.863896336732047
2019-04-12,9.74,0.4,9.94,10.08,9.7,1233486.38,10.117999999999999,10.237000000000005,10.591499999999993,10.265623163069504,10.592198320829182,10.919735283107249,10.144257742323743,10.328806162827995,-0.1845484208948065,-0.19434331263184484,0.009794891737038347,-0.6101927703212384,-0.5548911406766055,-8653341.019999998,-1.4700000000000006,-2.0260000000000002,10.32468146459402,10.117452123041708,9.910222781489397,28.050423466990793,25.383813060330677,29.858797720209907,30.078392548037943,23.724419546893326,42.78633855032718
2019-04-15,9.73,0.4,9.66,9.74,9.62,402388.12,10.001999999999997,10.175000000000004,10.514999999999992,10.15550986069323,10.50341752836926,10.838462039035814,10.005898387374103,10.225912907008304,-0.22001451991316934,-0.19947755408810974,-0.020536965825059594,-0.616860918143014,-0.5596815901129482,-9055729.139999997,-1.6099999999999994,-1.909,10.405076254889686,10.024256087356235,9.643435919822785,24.11719539976495,18.312831212765744,27.928641189013014,21.866516704583265,25.164855389491738,15.269839334766324
2019-04-16,9.84,0.4,9.74,9.85,9.63,865687.69,9.927999999999997,10.115000000000004,10.441499999999992,10.079962613294462,10.430711097095998,10.767593520388342,9.92992741955293,10.151157075160873,-0.2212296558072051,-0.20382797443192882,-0.017401681375276284,-0.6242098956565578,-0.5647188311264206,-8190041.449999997,-1.6199999999999992,-1.8060000000000003,10.334317581350161,9.923581656454175,9.512845731558189,27.294770851323914,25.434383633711583,29.291365567684302,14.809437386569956,22.251448879730393,-0.07458559975091816
