date,open,PSY,close,high,low,volume,MA_5,MA_10,MA_20,EMA10,EMA20,EMA30,EMA12,EMA26,DIFF,DEA,MACD,TRIX12,TRIX20,OBV,MOM25,MOM25_MA_10,UPPER,MID,LOWER,RSI12,RSI6,RSI24,KValue,DValue,JValue
2018-11-14,12.23,0.4,12.18,12.3,11.9,28522.07,11.984000000000005,12.148,12.637500000000006,12.195837837489696,12.382785652070634,12.460493620017576,12.089036299819695,12.24732224544481,-0.15828594562511533,-0.15846085276487165,0.00017490713975631955,-0.21762309170402228,-0.012724586773271707,210647.26000000004,-0.5700000000000003,-0.2789999999999987,12.172592196341029,11.92292041178937,11.673248627237712,45.60526732525754,47.863944542489634,46.58165554971838,18.58585858585862,14.545454545454623,26.666666666666618
2018-11-15,12.04,0.5,12.41,12.5,11.9,31419.07,12.058000000000005,12.153000000000002,12.635500000000008,12.23477641249157,12.385377494730573,12.457235967113217,12.180740214156925,12.272349592299454,-0.0916093781425289,-0.1450905578404031,0.05348117969787419,-0.22928287759769184,-0.026438223120717197,242066.33000000005,0.040000000000000924,-0.2819999999999986,12.403241338147307,11.975334806295905,11.547428274444503,49.97219801738035,57.67542826738057,48.671204058730545,30.101010101010143,20.26936026936036,49.76430976430971
2018-11-16,12.08,0.4,12.19,12.98,11.83,49696.57,12.124000000000006,12.133000000000003,12.595000000000008,12.226635246584012,12.366770114280042,12.43999493697688,12.183385867254946,12.259680424253384,-0.07629455699843746,-0.13133135767200996,0.0550368006735725,-0.23477055901057753,-0.03877186965776103,192369.76000000004,-0.15000000000000036,-0.3069999999999988,12.42493874453976,12.039898486902722,11.654858229265683,46.109479365057226,47.43008504364201,46.84235037128736,33.93939393939397,27.542087542087632,46.73400673400666
2018-11-19,10.75,0.4,11.8,11.8,10.75,12008.57,12.116000000000005,12.089000000000002,12.518000000000008,12.149065201750556,12.312792008158134,12.398704941042888,12.073847048039248,12.188960358983632,-0.11511331094438404,-0.12808774832648478,0.012974437382100745,-0.2465927167444315,-0.05241527955216485,180361.19000000003,-0.7899999999999991,-0.3909999999999988,12.459145136456453,12.049931255947413,11.640717375438374,40.113193247691356,34.42240020793088,43.79805341888107,39.93749150699827,34.65929851580085,50.493877489393114
2018-11-20,10.36,0.3,10.73,10.78,10.36,8365.57,11.862000000000005,11.919000000000002,12.363500000000007,11.89105334688682,12.162049912143074,12.291046557749798,11.689890748599463,11.964504919139996,-0.2746141705405325,-0.15739303276929434,-0.11722113777123816,-0.2916909792684108,-0.07398626209964565,171995.62000000002,-2.34,-0.6109999999999987,13.0874709029655,11.889379086783926,10.691287270602352,28.87452765506219,18.089306839880734,36.92737865655815,30.301436298423976,34.72610724827213,21.452094398727667
2018-11-21,10.66,0.3,10.62,10.67,10.48,7299.0,11.550000000000008,11.767000000000003,12.183000000000009,11.659952738361943,12.015188015748494,12.183237102411102,11.384207677571045,11.757658008503073,-0.3734503309320285,-0.20060449240184117,-0.17284583853018734,-0.3566163764939678,-0.10160347420691274,164696.62000000002,-1.9700000000000006,-0.7839999999999987,13.092365893764914,11.609395900811194,10.126425907857474,27.99489012810427,17.08899812866295,36.31624274377139,23.71033444014654,31.316420748522983,8.498161823393652
2018-11-22,10.43,0.3,10.6,10.68,10.3,8956.0,11.188000000000008,11.623000000000005,12.02200000000001,11.467234058659772,11.880408204724828,12.081092773223288,11.160148341122175,11.579556776425678,-0.41940843530350236,-0.24436528098217342,-0.17504315432132894,-0.42920378901032397,-0.1330942869710916,155740.62000000002,-1.8499999999999996,-0.9539999999999986,12.638812027968765,11.295181126269519,9.951550224570273,27.82674775101155,16.88527570321324,36.20257180011585,11.746610459154615,21.91946039924176,-8.599089421019677
2018-11-23,10.43,0.3,10.4,10.52,10.15,8241.5,10.830000000000009,11.477000000000006,11.886500000000009,11.273191502539813,11.739416947131987,11.972635174950819,10.942963100801554,11.39808650312942,-0.45512340232786563,-0.28651690525131185,-0.16860649707655379,-0.5066587685009005,-0.1679770130104452,147499.12000000002,-2.5999999999999996,-1.1579999999999986,11.979949185253915,10.986853016697701,9.993756848141487,26.11560194600056,14.772056953598527,35.05755059351344,9.983872078122586,15.146938992474631,-0.3422617505815069
2018-11-26,10.65,0.4,10.6,10.77,10.55,10811.5,10.590000000000009,11.353000000000005,11.792000000000009,11.150793047532574,11.630901047405132,11.884078066889476,10.844973643429682,11.275303964186433,-0.4303303207567506,-0.3152795883523996,-0.11505073240435099,-0.5750748958403662,-0.20304411612637185,158310.62000000002,-2.74,-1.3729999999999987,10.959572372893657,10.746405771379571,10.533239169865485,30.760408422837386,25.90046469303201,37.132389884088504,11.976337394300572,11.235606643859308,13.4577988951831
2018-11-27,10.73,0.4,10.65,10.8,10.55,15387.0,10.574000000000009,11.218000000000005,11.71100000000001,11.059739766163014,11.537481900033214,11.804460127090154,10.78926688816406,11.179103354311597,-0.3898364661475373,-0.33019096391142716,-0.05964550223611015,-0.6306255419945339,-0.2369185445257882,173697.62000000002,-3.17,-1.6139999999999985,10.768657228461676,10.590848342292176,10.413039456122677,31.927527001947375,28.693654549158815,37.652028647195515,14.13427561837456,12.031495030265956,18.339836794591765
2018-11-28,10.82,0.4,10.97,10.98,10.58,24074.57,10.644000000000009,11.097000000000005,11.622500000000008,11.043423445042466,11.483436004791955,11.750623989858532,10.840904920117186,11.146933607494429,-0.30602868737724265,-0.32535850860459026,0.01932982122734761,-0.6634629208320919,-0.26671198188388257,197772.19000000003,-3.26,-1.8829999999999985,10.913323730912289,10.544845780417454,10.176367829922619,39.09523481260979,44.70226208264022,40.913590143743875,20.848056537102476,15.652889849925918,31.238389911455588
