date,open,close,high,low,volume,MA_5,MA_10,MA_20
2018-05-25,737.9,755.01,763.42,736.95,56986.25,774.7900000000001,761.7599999999995,774.2624999999995
2018-05-28,733.0,740.7,758.02,731.0,65942.27,769.3300000000002,760.4299999999996,771.8724999999995
2018-05-29,747.8,727.35,749.18,726.0,57964.66,758.8440000000003,758.6639999999995,769.5899999999995
2018-05-30,730.75,742.33,744.44,717.99,82622.59,750.9380000000002,757.0429999999996,767.9264999999995
2018-05-31,717.0,726.01,728.49,714.1,25908.77,738.2800000000001,755.8939999999996,764.5269999999995
2018-06-01,720.0,720.25,730.48,717.0,29850.4,731.3280000000001,753.0589999999995,761.2519999999995
2018-06-04,735.0,722.0,735.0,716.06,37882.37,727.5880000000001,748.4589999999995,757.7119999999995
2018-06-05,740.96,730.76,742.5,726.66,29501.5,728.2700000000002,743.5569999999996,754.6194999999996
2018-06-06,731.0,740.0,744.95,731.0,37745.89,727.8040000000001,739.3709999999995,751.1149999999996
2018-06-07,734.88,724.78,734.88,723.02,23237.98,727.558,732.9189999999995,748.4889999999996
2018-06-08,731.2,737.16,743.66,730.14,32258.13,730.9399999999999,731.1339999999994,746.4469999999995
2018-06-11,723.0,735.25,736.16,717.22,35677.06,733.5899999999999,730.5889999999995,745.5094999999995
2018-06-12,723.0,717.92,725.49,715.2,35091.43,731.0219999999999,729.6459999999995,744.1549999999995
2018-06-13,695.0,725.3,729.5,688.18,58140.75,728.082,727.9429999999995,742.4929999999995
2018-06-14,697.04,692.67,699.0,689.61,30520.62,721.6600000000001,724.6089999999995,740.2514999999995
2018-06-15,680.0,689.6,689.6,677.56,36696.57,712.1480000000001,721.5439999999995,737.3014999999995
2018-06-19,684.99,676.0,686.22,676.0,22699.96,700.2980000000001,716.9439999999995,732.7014999999994
2018-06-20,677.5,685.0,688.0,668.0,30342.59,693.7140000000002,712.3679999999995,727.9624999999994
2018-06-21,684.0,677.0,693.98,676.03,36102.87,684.0540000000001,706.0679999999995,722.7194999999995
2018-06-22,675.88,679.7,684.9,669.93,28986.35,681.46,701.5599999999995,717.2394999999995
2018-06-25,670.3,672.5,677.83,664.68,29155.27,678.0400000000001,695.0939999999995,713.1139999999995
2018-06-26,667.22,665.66,674.5,663.13,33624.81,675.972,688.1349999999995,709.3619999999994
2018-06-27,686.0,671.0,686.0,665.22,42122.21,673.172,683.4429999999995,706.5444999999994
2018-06-28,690.0,686.98,698.88,681.88,47051.93,675.168,679.6109999999994,703.7769999999994
2018-06-29,665.0,683.61,690.2,661.5,68609.18,675.95,678.7049999999994,701.6569999999995
2018-07-02,663.0,659.25,669.7,655.8,30284.76,673.3,675.6699999999994,698.6069999999994
2018-07-03,658.0,661.1,665.65,653.6,42083.64,672.388,674.1799999999994,695.5619999999994
2018-07-04,627.86,659.98,661.5,625.0,55764.85,670.184,671.6779999999993,692.0229999999995
2018-07-05,633.0,624.6,635.89,621.55,25648.9,657.708,666.4379999999994,686.2529999999995
2018-07-06,625.0,635.88,637.0,618.75,38884.21,648.162,662.0559999999994,681.8079999999993
2018-07-09,617.13,618.77,624.88,610.25,29043.9,640.066,656.6829999999994,675.8884999999993
2018-07-10,609.99,616.12,626.16,609.04,49892.27,631.0699999999999,651.7289999999995,669.9319999999994
2018-07-11,605.5,604.79,612.0,600.28,28838.13,620.0319999999999,645.1079999999995,664.2754999999995
2018-07-12,608.0,605.49,612.0,602.22,34750.13,616.2099999999999,636.9589999999995,658.2849999999995
2018-07-13,587.28,602.0,607.67,582.02,37683.47,609.434,628.7979999999995,653.7514999999995
2018-07-16,599.97,590.0,601.66,585.8,30977.35,603.68,621.8729999999995,648.7714999999995
2018-07-17,609.98,598.98,612.0,595.01,62286.49,600.252,615.6609999999995,644.9204999999995
2018-07-18,563.3,590.01,596.4,560.0,63678.37,597.2959999999999,608.6639999999995,640.1709999999995
2018-07-19,570.0,563.0,571.85,562.22,29493.57,588.798,602.5039999999996,634.4709999999994
2018-07-20,563.81,560.08,568.4,558.0,17866.2,580.414,594.9239999999995,628.4899999999994
2018-07-23,562.22,565.79,567.5,553.61,26592.86,575.5719999999999,589.6259999999995,623.1544999999994
2018-07-24,563.5,568.0,570.91,558.0,19109.86,569.376,584.8139999999995,618.2714999999995
2018-07-25,571.0,567.41,573.45,562.21,30640.43,564.856,581.0759999999995,613.0919999999994
2018-07-26,576.22,574.5,581.5,568.89,26940.98,567.156,577.9769999999995,607.4679999999995
2018-07-27,589.0,577.8,590.99,576.03,25715.96,570.7,575.5569999999996,602.1774999999994
2018-07-30,585.88,590.94,591.54,585.0,19222.18,575.73,575.6509999999995,598.7619999999995
2018-07-31,592.57,590.52,595.97,585.01,24895.85,580.234,574.8049999999996,595.2329999999995
2018-08-01,598.01,592.96,599.8,592.0,24554.48,585.344,575.0999999999996,591.8819999999994
2018-08-02,590.0,601.75,606.88,589.6,40399.41,590.7940000000001,578.9749999999996,590.7394999999995
2018-08-03,588.79,589.0,589.2,582.8,19921.54,593.034,581.8669999999995,588.3954999999994
2018-08-06,577.0,582.99,586.55,577.0,16316.6,591.444,583.5869999999995,586.6064999999994
2018-08-07,576.0,577.23,587.5,574.18,24640.68,588.786,584.5099999999995,584.6619999999994
2018-08-08,595.6,587.0,598.86,584.7,26841.67,587.5939999999999,586.4689999999995,583.7724999999994
2018-08-09,600.0,591.8,605.98,590.36,37758.07,585.6039999999999,588.1989999999995,583.0879999999993
2018-08-10,597.5,610.1,616.5,595.0,41588.19,589.8239999999998,591.4289999999995,583.4929999999993
2018-08-13,602.99,602.23,604.26,595.0,31473.88,593.6719999999999,592.5579999999994,584.1044999999992
2018-08-14,589.0,601.2,605.0,584.77,83414.68,598.4659999999999,593.6259999999995,584.2154999999993
2018-08-15,557.0,565.0,568.89,553.0,49010.46,594.0659999999999,590.8299999999995,582.9649999999993
2018-08-16,566.03,551.6,569.8,549.01,45069.45,586.0259999999998,585.8149999999995,582.3949999999993
2018-08-17,550.85,557.0,559.19,545.5,27737.93,575.4059999999998,582.6149999999996,582.2409999999993
2018-08-20,552.0,548.1,554.99,546.5,20233.82,564.5799999999998,579.1259999999995,581.3564999999993
2018-08-21,558.0,552.11,560.2,552.0,19120.19,554.762,576.6139999999996,580.5619999999993
2018-08-22,564.0,556.9,567.3,556.9,20126.21,553.1419999999999,573.6039999999996,580.0364999999994
2018-08-23,565.15,564.5,567.33,558.0,21213.33,555.722,570.8739999999996,579.5364999999994
2018-08-24,554.0,564.7,568.9,553.68,27107.3,557.262,566.3339999999995,578.8814999999994
2018-08-27,565.0,561.6,568.0,560.0,26943.26,559.9619999999999,562.2709999999995,577.4144999999994
2018-08-28,560.3,569.02,572.0,559.11,36179.25,563.3439999999998,559.0529999999997,576.3394999999994
2018-08-29,561.0,560.0,566.0,558.03,28938.79,563.9639999999998,558.5529999999997,574.6914999999993
2018-08-30,558.8,559.7,564.8,555.5,30833.4,563.0039999999999,559.3629999999996,572.5889999999994
2018-08-31,569.96,555.1,569.96,552.55,41766.83,561.0839999999998,559.1729999999995,570.8939999999994
2018-09-03,546.12,570.0,570.0,543.0,66429.05,562.7639999999999,561.3629999999996,570.2444999999994
2018-09-04,553.0,552.0,554.2,536.8,67824.22,559.3599999999999,561.3519999999996,568.9829999999995
2018-09-05,567.22,562.0,569.0,562.0,24336.82,559.7599999999999,561.8619999999996,567.7329999999995
2018-09-06,574.0,570.34,577.0,568.0,33763.74,561.8879999999999,562.4459999999997,566.6599999999995
2018-09-07,569.0,566.4,574.95,562.01,38107.78,564.1479999999999,562.6159999999996,564.4749999999995
2018-09-10,574.0,566.0,574.16,558.01,45566.14,563.348,563.0559999999996,562.6634999999994
2018-09-11,593.0,575.8,593.0,571.77,75517.08,568.108,563.7339999999997,561.3934999999994
2018-09-12,585.0,599.9,600.0,572.24,89156.96,575.688,567.7239999999996,563.1384999999993
2018-09-13,555.0,563.0,585.5,551.25,98106.72,574.22,568.0539999999996,563.7084999999994
2018-09-14,527.0,548.9,555.0,522.0,96884.82,570.72,567.4339999999995,563.3034999999993
2018-09-17,510.0,524.0,543.0,509.02,204396.67,562.3199999999999,562.8339999999996,562.0984999999994
2018-09-18,549.09,549.09,549.09,549.09,49076.0,556.9780000000001,562.5429999999996,561.9474999999993
2018-09-19,619.0,610.1,625.0,607.98,55327.38,559.018,567.3529999999996,564.6074999999994
2018-09-20,620.0,619.0,622.5,608.58,75568.38,570.2180000000001,572.2189999999996,567.3324999999993
2018-09-21,628.11,636.99,650.0,620.0,76112.82,587.836,579.2779999999996,570.9469999999993
2018-09-25,689.0,641.74,689.0,635.0,123112.73,611.384,586.8519999999996,574.9539999999993
2018-09-26,675.0,693.0,702.02,675.0,73108.57,640.1659999999999,598.5719999999995,581.1529999999992
2018-09-27,638.0,670.0,675.0,635.08,76199.38,652.146,605.5819999999997,586.6529999999992
2018-09-28,660.0,645.94,660.0,644.97,52156.07,657.534,613.8759999999996,590.9649999999992
2018-10-08,675.0,665.72,677.3,649.9,43077.07,663.2800000000001,625.5579999999998,596.4959999999992
2018-10-09,665.98,667.14,679.53,662.01,26393.6,668.36,639.8719999999997,601.3529999999992
2018-10-10,669.49,666.9,671.95,660.03,35607.3,663.1400000000001,651.6529999999997,607.0979999999992
2018-10-11,651.0,668.0,672.68,650.58,54472.56,662.74,657.4429999999996,612.3979999999991
2018-10-12,635.01,644.99,668.94,635.01,91581.96,662.5500000000001,660.0419999999997,616.1304999999991
2018-10-15,697.26,670.92,698.0,669.69,63098.2,663.5900000000001,663.4349999999997,621.3564999999992
2018-10-16,686.9,695.0,698.71,685.9,40222.83,669.1620000000001,668.7609999999997,627.8064999999991
2018-10-17,715.41,686.15,719.0,686.15,82745.02,673.0120000000002,668.0759999999997,633.3239999999992
2018-10-18,726.7,730.0,733.2,718.88,35089.8,685.4120000000001,674.0759999999997,639.8289999999992
2018-10-19,727.5,724.0,728.0,715.4,40508.53,701.2140000000003,681.8819999999996,647.8789999999992
2018-10-22,702.1,724.93,732.68,701.99,72287.77,712.0160000000003,687.8029999999997,656.6804999999993
2018-10-23,695.0,697.02,705.77,693.26,30639.91,712.4200000000004,690.7909999999995,665.3314999999992
2018-10-24,682.0,700.01,700.01,680.01,42617.2,715.1920000000005,694.1019999999996,672.8774999999993
2018-10-25,685.2,678.55,686.9,677.36,27519.48,704.9020000000004,695.1569999999996,676.2999999999992
2018-10-26,666.58,681.42,686.0,666.0,48221.84,696.3860000000004,698.7999999999996,679.4209999999991
2018-10-29,643.0,666.7,668.0,642.22,37858.68,684.7400000000005,698.3779999999996,680.9064999999993
2018-10-30,645.0,645.81,652.96,641.06,29112.95,674.4980000000004,693.4589999999996,681.1099999999992
2018-10-31,633.98,642.9,649.78,628.53,40900.19,663.0760000000004,689.1339999999997,678.6049999999992
2018-11-01,638.0,631.98,642.0,620.0,47713.16,653.7620000000004,679.3319999999997,676.7039999999992
2018-11-02,643.0,630.0,644.87,628.01,41157.37,643.4780000000004,669.9319999999996,675.9069999999991
2018-11-05,645.57,646.0,650.97,640.63,19496.87,639.3380000000004,662.0389999999995,674.9209999999991
2018-11-06,652.2,644.8,653.81,640.7,21202.2,639.1360000000005,656.8169999999997,673.8039999999992
2018-11-07,645.5,650.97,658.03,645.14,29240.06,640.7500000000005,651.9129999999997,673.0074999999991
2018-11-08,652.0,644.0,659.26,640.0,42370.58,643.1540000000005,648.4579999999996,671.8074999999992
2018-11-09,675.0,657.79,676.99,657.0,28983.42,648.7120000000004,646.0949999999996,672.4474999999992
2018-11-12,666.8,675.04,676.0,661.6,21540.48,654.5200000000004,646.9289999999996,672.6534999999992
2018-11-13,652.0,666.21,667.67,650.8,30179.84,658.8020000000004,648.9689999999997,671.2139999999993
2018-11-14,676.25,659.19,677.0,656.5,58980.93,660.4460000000005,650.5979999999997,669.8659999999993
2018-11-15,688.21,680.4,692.6,679.01,33788.33,667.7260000000005,655.4399999999998,667.3859999999993
2018-11-16,682.0,685.85,688.88,679.1,27404.03,673.3380000000004,661.0249999999999,665.4784999999993
2018-11-19,693.0,681.0,693.78,678.55,32488.9,674.5300000000004,664.5249999999999,663.2819999999992
2018-11-20,662.0,687.3,687.3,662.0,48016.92,678.7480000000005,668.7749999999999,662.7959999999991
2018-11-21,669.0,660.3,669.0,656.46,26090.26,678.9700000000005,669.7079999999999,660.8104999999991
2018-11-22,671.7,670.21,678.5,665.18,27357.27,676.9320000000005,672.3289999999998,660.3934999999992
2018-11-23,671.0,667.7,673.2,663.0,20675.51,673.3020000000005,673.3199999999998,659.7074999999993
2018-11-26,647.0,671.49,672.3,647.0,52249.02,671.4000000000005,672.9649999999998,659.9469999999992
2018-11-27,632.45,644.79,645.55,616.86,48852.34,662.8980000000005,670.8229999999998,659.8959999999993
2018-11-28,657.5,634.92,657.5,630.01,46574.57,657.8220000000005,668.3959999999997,659.4969999999993
2018-11-29,652.0,649.0,668.5,640.0,59939.85,653.5800000000005,665.2559999999997,660.3479999999993
2018-11-30,679.8,662.7,680.0,661.0,34997.09,652.5800000000005,662.9409999999997,661.9829999999994
2018-12-03,679.22,680.5,684.5,673.51,21696.83,654.3820000000005,662.8909999999997,663.7079999999994
2018-12-04,683.0,679.1,683.0,666.68,34570.41,661.2440000000005,662.0709999999997,665.4229999999994
2018-12-05,691.88,687.15,694.77,684.2,23817.67,671.6900000000005,664.7559999999996,667.2319999999994
2018-12-06,671.0,692.2,694.5,670.12,34485.75,680.3300000000005,666.9549999999997,669.6419999999995
2018-12-07,687.02,676.34,689.0,671.87,29685.44,683.0580000000006,667.8189999999997,670.5694999999994
2018-12-10,672.3,686.4,687.83,662.02,39085.59,684.2380000000005,669.3099999999997,671.1374999999995
2018-12-11,677.0,669.68,684.0,662.25,45248.12,682.3540000000005,671.7989999999998,671.3109999999995
2018-12-12,695.0,678.1,695.0,676.2,47336.99,680.5440000000004,676.1169999999997,672.2564999999995
2018-12-13,715.97,695.23,715.97,687.88,55001.43,681.1500000000005,680.7399999999998,672.9979999999995
2018-12-14,731.4,715.0,732.3,714.11,25237.88,688.8820000000005,685.9699999999998,674.4554999999995
2018-12-17,720.3,726.39,727.88,719.21,20683.46,696.8800000000006,690.5589999999999,676.7249999999995
2018-12-18,738.9,717.59,740.66,715.0,42171.66,706.4620000000006,694.4079999999998,678.2394999999995
2018-12-19,736.0,738.87,744.3,730.0,20913.6,718.6160000000007,699.5799999999998,682.1679999999996
2018-12-20,748.9,735.9,748.9,734.23,23067.26,726.7500000000007,703.9499999999998,685.4524999999996
2018-12-21,746.95,743.84,749.88,740.01,21743.88,732.5180000000006,710.6999999999998,689.2594999999995
2018-12-24,732.68,745.5,747.3,723.0,41808.6,736.3400000000006,716.6099999999999,692.9599999999996
2018-12-25,736.0,732.0,741.15,720.01,35969.89,739.2220000000004,722.8419999999999,697.3204999999996
2018-12-26,741.5,741.35,743.13,728.0,30548.5,739.7180000000005,729.1669999999998,702.6419999999996
2018-12-27,739.0,741.45,743.95,735.02,18078.5,740.8280000000005,733.7889999999998,707.2644999999997
2018-12-28,742.43,737.97,749.69,735.0,24521.71,739.6540000000005,736.0859999999998,711.0279999999996
2019-01-02,757.0,742.5,757.0,736.02,27806.03,739.0540000000004,737.6969999999998,714.1279999999996
2019-01-03,752.3,754.55,764.11,751.03,32474.87,743.5640000000005,741.3929999999998,717.9004999999995
2019-01-04,742.3,747.0,748.1,735.12,28907.04,744.6940000000005,742.2059999999998,720.8929999999996
2019-01-07,718.0,737.5,741.17,718.0,40170.04,743.9040000000007,742.3659999999998,723.1579999999996
2019-01-08,710.0,719.43,724.0,702.22,24278.45,740.1960000000006,739.9249999999998,725.3124999999995
2019-01-09,729.0,725.69,731.5,713.33,29010.47,736.8340000000007,737.9439999999998,727.2769999999996
2019-01-10,720.03,727.34,729.86,719.73,40572.66,731.3920000000007,737.4779999999998,730.1599999999996
2019-01-11,707.0,714.0,720.93,699.26,44156.61,724.7920000000007,734.7429999999998,731.9549999999996
2019-01-14,700.0,702.49,716.2,700.0,47123.8,717.7900000000006,730.8469999999999,732.3179999999995
2019-01-15,692.0,690.77,700.0,688.0,37990.75,712.0580000000007,726.1269999999997,731.1064999999996
2019-01-16,709.76,694.88,715.78,678.23,82837.1,705.8960000000005,721.3649999999998,729.5309999999996
2019-01-17,734.52,711.0,739.33,703.0,37558.11,702.6280000000006,717.0099999999998,729.2014999999996
2019-01-18,712.3,731.8,732.3,705.0,32929.27,706.1880000000007,715.4899999999998,728.8479999999995
2019-01-21,714.0,710.97,719.0,697.0,50833.94,707.8840000000007,712.8369999999998,727.6014999999995
2019-01-22,752.0,722.55,757.0,721.0,57298.01,714.2400000000008,713.1489999999998,726.5369999999995
2019-01-23,765.31,755.0,769.88,747.0,46577.98,726.2640000000008,716.0799999999997,727.0119999999995
2019-01-24,766.0,765.56,778.97,764.9,32934.16,737.176000000001,719.9019999999997,728.6899999999994
2019-01-25,754.0,766.8,767.0,750.0,28854.81,744.176000000001,725.1819999999997,729.9624999999994
2019-01-28,765.22,759.88,778.89,758.77,39182.55,753.9580000000009,730.9209999999997,730.8839999999993
2019-01-29,741.0,763.54,765.0,741.0,45838.02,762.1560000000009,738.1979999999998,732.1624999999993
2019-01-30,769.0,737.92,769.0,737.0,60195.87,758.7400000000009,742.5019999999997,731.9334999999994
2019-01-31,773.2,773.4,778.58,769.1,31707.73,760.3080000000008,748.7419999999998,732.8759999999994
2019-02-01,790.0,786.07,793.8,775.18,36159.61,764.1620000000008,754.1689999999998,734.8294999999994
2019-02-11,800.0,790.5,802.62,788.88,35244.37,770.2860000000007,762.1219999999998,737.4794999999993
2019-02-12,778.0,799.5,803.5,776.5,55287.08,777.4780000000007,769.8169999999998,741.4829999999994
2019-02-13,776.05,775.78,786.0,768.33,36547.55,785.0500000000008,771.8949999999998,743.9874999999994
2019-02-14,780.0,777.51,785.9,770.0,34958.46,785.8720000000008,773.0899999999998,746.4959999999994
2019-02-15,789.98,781.0,795.55,778.9,39167.78,784.8580000000009,774.5099999999998,749.8459999999993
2019-02-18,788.0,786.02,800.95,782.3,48969.48,783.9620000000008,777.1239999999997,754.0224999999994
2019-02-19,786.5,788.85,794.7,777.23,52629.67,781.8320000000009,779.6549999999996,758.9264999999994
2019-02-20,752.35,781.96,782.9,745.88,73805.97,783.0680000000009,784.0589999999996,763.2804999999994
2019-02-21,751.13,745.0,754.98,738.76,36177.63,776.5660000000009,781.2189999999997,764.9804999999994
2019-02-22,730.25,751.58,751.62,730.24,71852.87,770.6820000000009,777.7699999999998,765.9694999999995
2019-02-25,727.22,725.68,737.3,720.05,37147.1,758.6140000000009,771.2879999999998,766.7049999999995
2019-02-26,738.8,731.4,750.0,731.28,40820.27,747.1240000000009,764.4779999999997,767.1474999999995
2019-02-27,718.0,740.5,740.66,715.12,42805.23,738.8320000000009,760.9499999999997,766.4224999999994
2019-02-28,712.0,716.82,727.0,712.0,26511.46,733.1960000000008,754.8809999999997,763.9854999999995
2019-03-01,720.0,715.0,728.66,713.0,30416.34,725.8800000000008,748.2809999999997,761.3954999999995
2019-03-04,740.0,723.66,740.0,723.58,28268.71,725.4760000000008,742.0449999999997,759.5844999999996
2019-03-05,735.22,739.6,739.84,730.02,16998.96,727.1160000000008,737.1199999999997,758.3874999999996
2019-03-06,744.0,734.8,747.3,732.48,29059.58,725.9760000000008,732.4039999999998,758.2314999999996
2019-03-07,723.99,739.08,741.0,721.19,29255.17,730.4280000000007,731.8119999999997,756.5154999999996
2019-03-08,735.12,727.2,737.5,724.0,28517.93,732.8680000000007,729.3739999999997,753.5719999999997
2019-03-11,740.0,734.22,745.66,733.28,30795.2,734.9800000000008,730.2279999999997,750.7579999999996
2019-03-12,746.0,743.23,746.44,734.0,38055.8,735.7060000000009,731.4109999999997,747.9444999999996
2019-03-13,724.0,742.0,743.0,724.0,51014.71,737.1460000000009,731.5609999999997,746.2554999999995
2019-03-14,718.69,717.66,730.5,715.7,39141.65,732.8620000000008,731.6449999999998,743.2629999999996
2019-03-15,703.5,714.33,716.0,703.5,39293.8,730.2880000000008,731.5779999999997,739.9294999999995
2019-03-18,709.08,701.99,712.3,697.12,32331.06,723.8420000000008,729.4109999999997,735.7279999999995
2019-03-19,698.03,708.9,712.13,698.03,62497.83,716.9760000000007,726.3409999999997,731.7304999999994
2019-03-20,659.95,697.88,701.88,657.77,85591.43,708.1520000000006,722.6489999999997,727.5264999999994
2019-03-21,670.98,662.95,674.83,660.57,37375.84,697.2100000000006,715.0359999999996,723.4239999999994
2019-03-22,666.0,670.84,673.68,658.0,36326.53,688.5120000000006,709.3999999999996,719.3869999999995
2019-03-25,660.0,667.01,668.99,645.06,70259.11,681.5160000000008,702.6789999999996,716.4534999999994
2019-03-26,685.25,663.98,688.36,655.0,57915.21,672.5320000000007,694.7539999999997,713.0824999999994
2019-03-27,692.0,677.93,692.28,673.0,35047.9,668.5420000000006,688.3469999999998,709.9539999999995
2019-03-28,689.0,691.0,692.0,683.02,25252.22,674.1520000000006,685.6809999999998,708.6629999999994
2019-03-29,676.0,689.88,693.5,675.0,47282.56,677.9600000000006,683.2359999999998,707.4069999999995
2019-04-01,666.01,673.89,680.33,666.01,32659.2,679.3360000000006,680.4259999999998,704.9184999999994
2019-04-02,681.0,670.01,694.0,668.23,41511.68,680.5420000000006,676.5369999999999,701.4389999999994
2019-04-03,659.85,680.0,680.0,656.66,44207.57,680.9560000000007,674.7489999999999,698.6989999999994
2019-04-04,671.0,656.0,671.0,645.0,62616.6,673.9560000000007,674.0539999999999,694.5449999999994
2019-04-08,685.0,666.0,685.38,665.6,35172.76,669.1800000000006,673.5699999999999,691.4849999999994
2019-04-09,680.58,681.89,686.85,677.0,32939.67,670.7800000000007,675.0579999999999,688.8684999999994
2019-04-10,698.5,686.9,701.0,685.08,27549.52,674.1580000000007,677.3499999999998,686.0519999999995
2019-04-11,704.0,694.21,706.88,692.22,30713.61,677.0000000000007,678.9779999999998,683.6624999999995
2019-04-12,710.0,705.0,714.78,703.02,25723.18,686.8000000000008,680.3779999999998,683.0294999999994
2019-04-15,704.8,708.01,708.5,698.46,32043.25,695.2020000000008,682.1909999999998,682.7134999999995
2019-04-16,697.1,698.18,705.43,690.15,30833.05,698.4600000000008,684.6199999999998,682.5229999999995
2019-04-17,682.0,694.02,700.43,680.38,56891.31,699.8840000000008,687.0209999999997,681.7789999999995
2019-04-18,678.0,678.5,687.0,675.39,40235.58,696.7420000000008,686.8709999999998,680.8099999999996
2019-04-19,680.0,680.1,691.0,674.11,32039.08,691.7620000000009,689.2809999999997,681.6674999999996
