date,open,close,high,low,volume,MA_5,MA_10,MA_20
2018-09-17,7.12,6.97,7.14,6.96,72682.0,7.147999999999994,7.146000000000015,7.317000000000003
2018-09-18,6.7,6.92,6.94,6.35,127908.0,7.1059999999999945,7.110000000000015,7.308500000000002
2018-09-19,6.89,6.94,7.02,6.83,88134.04,7.0499999999999945,7.098000000000015,7.265500000000001
2018-09-20,6.91,7.1,7.16,6.9,130194.0,7.019999999999994,7.101000000000013,7.222500000000001
2018-09-21,7.07,7.11,7.18,7.02,111640.3,7.007999999999994,7.086000000000013,7.195000000000002
2018-09-25,7.04,7.05,7.12,7.0,68633.0,7.023999999999994,7.086000000000013,7.167000000000002
2018-09-26,7.06,6.92,7.08,6.88,139684.05,7.023999999999994,7.065000000000014,7.141000000000001
2018-09-27,6.92,7.06,7.49,6.92,271861.75,7.047999999999995,7.049000000000014,7.106000000000002
2018-09-28,6.98,6.92,6.98,6.75,169988.7,7.011999999999995,7.016000000000014,7.081500000000001
2018-10-08,6.83,6.64,6.87,6.61,86149.53,6.917999999999995,6.963000000000013,7.0575
2018-10-09,6.69,6.67,6.75,6.6,54620.03,6.841999999999996,6.933000000000014,7.039499999999999
2018-10-10,6.69,6.56,6.72,6.51,72040.0,6.769999999999996,6.8970000000000145,7.0035
2018-10-11,6.26,5.9,6.36,5.9,140489.19,6.537999999999995,6.793000000000015,6.9455
2018-10-12,5.9,5.73,5.99,5.36,119749.0,6.2999999999999945,6.656000000000016,6.8785
2018-10-15,5.42,5.45,5.67,5.41,103481.0,6.061999999999995,6.490000000000016,6.787999999999999
2018-10-16,5.63,5.61,6.0,5.48,119575.98,5.849999999999994,6.346000000000016,6.715999999999999
2018-10-17,5.83,5.92,6.16,5.65,218807.45,5.721999999999995,6.246000000000016,6.655499999999999
2018-10-18,5.7,5.47,5.76,5.42,141935.98,5.635999999999996,6.087000000000016,6.568
2018-10-19,5.33,5.51,5.54,5.23,114651.48,5.591999999999995,5.946000000000017,6.480999999999999
2018-10-22,5.63,5.8,5.92,5.54,174361.0,5.6619999999999955,5.862000000000016,6.4125
2018-10-23,5.73,5.8,6.06,5.69,204903.48,5.699999999999996,5.7750000000000155,6.354000000000001
2018-10-24,5.6,5.63,5.77,5.55,166820.06,5.641999999999996,5.6820000000000155,6.2895
2018-10-25,5.42,5.86,5.94,5.4,222424.92,5.719999999999996,5.678000000000016,6.2355
2018-10-26,5.73,5.8,5.98,5.73,163592.06,5.777999999999996,5.685000000000015,6.170500000000001
2018-10-29,5.8,5.56,5.84,5.53,133753.91,5.729999999999996,5.696000000000015,6.093000000000002
2018-10-30,5.56,5.63,5.67,5.46,98078.06,5.695999999999996,5.6980000000000155,6.022000000000001
2018-10-31,5.64,5.64,5.67,5.59,109872.0,5.697999999999995,5.670000000000015,5.958000000000001
2018-11-01,5.64,5.78,5.83,5.62,165656.0,5.681999999999995,5.701000000000016,5.894000000000001
2018-11-02,5.76,5.9,5.95,5.72,189613.0,5.701999999999995,5.740000000000015,5.843000000000002
2018-11-05,5.86,6.02,6.13,5.81,198012.0,5.793999999999995,5.762000000000016,5.812000000000001
2018-11-06,5.95,5.89,6.06,5.8,155644.0,5.845999999999995,5.771000000000017,5.7730000000000015
2018-11-07,5.85,5.96,6.04,5.85,162058.0,5.909999999999994,5.804000000000016,5.743
2018-11-08,5.94,5.98,6.07,5.89,168103.05,5.949999999999994,5.816000000000017,5.747000000000001
2018-11-09,5.9,5.87,5.96,5.83,118170.0,5.943999999999994,5.823000000000017,5.7540000000000004
2018-11-12,5.85,6.06,6.11,5.82,172613.36,5.951999999999995,5.873000000000017,5.7845
2018-11-13,6.01,6.3,6.45,5.98,297620.12,6.0339999999999945,5.940000000000017,5.819000000000001
2018-11-14,6.32,6.36,6.44,6.21,244183.23,6.1139999999999946,6.012000000000017,5.841
2018-11-15,6.32,6.36,6.4,6.21,195819.02,6.189999999999994,6.070000000000017,5.8855
2018-11-16,6.37,7.0,7.0,6.29,478780.09,6.415999999999995,6.1800000000000175,5.96
2018-11-19,6.9,7.15,7.39,6.67,593837.0,6.633999999999995,6.293000000000018,6.027500000000001
2018-11-20,6.9,6.89,7.11,6.82,298418.19,6.751999999999995,6.393000000000018,6.082000000000001
2018-11-21,6.68,6.79,6.86,6.64,189946.02,6.837999999999996,6.476000000000019,6.140000000000001
2018-11-22,6.83,6.8,7.06,6.79,223437.59,6.925999999999995,6.5580000000000185,6.187000000000001
2018-11-23,6.79,6.28,6.82,6.12,222077.06,6.781999999999995,6.599000000000018,6.211
2018-11-26,6.37,6.39,6.54,6.25,110953.0,6.6299999999999955,6.632000000000017,6.2525
2018-11-27,6.42,6.28,6.49,6.22,111030.0,6.507999999999996,6.6300000000000185,6.285000000000001
2018-11-28,6.34,6.3,6.34,6.0,115919.02,6.409999999999995,6.624000000000018,6.318000000000001
2018-11-29,6.35,6.2,6.53,6.18,157203.0,6.289999999999996,6.608000000000018,6.339000000000001
2018-11-30,6.08,6.13,6.19,5.96,127488.0,6.259999999999995,6.521000000000018,6.350500000000001
